LSOA11CD,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13
E01003728,-0.974124944,-0.05028531,0.045304907,-0.445912739,0.41974069,-0.739412527,-0.548363182,0.263474624,-0.542101283,-0.257202683,-0.084114751,-0.153009072,-0.362459566
E01003729,-0.998923758,-0.272067591,0.066373868,-0.354993918,0.74348453,-0.756220469,-0.745051733,-0.108223271,-0.558450015,0.055423446,-0.040355464,-0.295356138,-0.473229724
E01003697,-0.999301863,-0.287012239,-0.155491263,-0.228676412,0.343889965,-0.807178921,-0.836744349,-0.12054796,-0.668949221,-0.069210955,-0.125541402,0.048985776,-0.272199628
E01003696,-0.999244949,-0.331960106,-0.213937003,-0.313342119,0.260623478,-0.715828246,-0.777041437,-0.172038878,-0.679780147,-0.092987433,-0.170408662,0.047341237,-0.344294379
E01003695,-0.999423536,-0.183282986,-0.231989596,-0.451567447,0.392031844,-0.796470694,-0.917435277,-0.139609781,-0.676505931,-0.043276271,-0.189849197,0.049705124,-0.389608037
E01003694,-0.999049961,-0.380050197,-0.274081785,-0.308911187,0.406920928,-0.847495864,-0.776244232,-0.135113388,-0.631805232,-0.059629743,-0.107663096,0.059367797,-0.261350532
E01003693,-0.999266145,-0.380228676,-0.243915973,-0.254431429,0.342079447,-0.730131442,-0.77957979,-0.141353483,-0.686817315,-0.110788832,-0.279981884,-0.055610641,-0.28817986
E01003692,-0.999279886,-0.30082318,-0.178743603,-0.307078408,0.315951188,-0.755754481,-0.82347905,-0.142675032,-0.673233082,-0.041942106,-0.164356725,-0.061751648,-0.293012233
E01003691,-0.999408854,-0.277510451,-0.068210561,-0.237356769,0.355049995,-0.816009314,-0.912926076,-0.129236008,-0.674426426,-0.037781668,-0.187435148,-0.066045779,-0.319738996
E01003690,-0.999086563,-0.218944492,-0.328406584,-0.388510879,0.270208512,-0.696189184,-0.713759705,-0.174744172,-0.662411588,-0.060679631,-0.088683679,-0.266328575,-0.531703804
E01003699,-0.99860135,-0.542678411,-0.469524816,-0.447012397,-0.315029831,-0.47078072,-0.600416534,-0.248458547,-0.67782197,-0.058520743,-0.086452231,-0.131585593,-0.386383611
E01003698,-0.998860098,-0.598376037,-0.432261606,-0.464855287,-0.343573088,-0.614690466,-0.53227446,-0.326138401,-0.715991392,-0.186216429,-0.227621794,-0.074961766,-0.364037362
E01003706,-0.982494808,-0.460246704,-0.334305419,-0.486151395,-0.063604266,-0.542734414,-0.649352993,-0.294739041,-0.700443263,-0.139653294,-0.115192232,0.009563799,-0.339671849
E01003787,-0.999308924,-0.303493043,-0.232347709,-0.348251467,0.321293959,-0.806550452,-0.820431907,-0.084999832,-0.676250742,-0.031443501,-0.161762557,-0.043914434,-0.264846811
E01003786,-0.999320295,-0.317779393,-0.257823621,-0.299327498,0.139357482,-0.762125627,-0.751683574,-0.160267298,-0.692699049,-0.02294094,-0.253858195,0.019297887,-0.28926668
E01003707,-0.998788032,-0.582561297,-0.369988805,-0.443359177,-0.003509346,-0.554495474,-0.591610453,-0.273582662,-0.670967439,-0.070529882,-0.129907193,-0.043686683,-0.425999811
E01003704,-0.998792609,-0.449051407,-0.271019135,-0.571949268,-0.282063384,-0.566524435,-0.548331531,-0.318142514,-0.696938027,-0.077415331,-0.026187222,-0.240949,-0.388903897
E01003785,-0.999444198,-0.057681826,-0.136396047,-0.453515378,0.411847857,-0.704471084,-0.846365447,-0.148513921,-0.666587569,-0.009232618,-0.12738709,-0.083245552,-0.403498555
E01003705,-0.99880333,-0.374425849,-0.278082742,-0.453569811,-0.166574513,-0.562712095,-0.472813374,-0.087430051,-0.672281297,-0.107368717,-0.070597659,-0.271681844,-0.513510549
E01003784,-0.98088191,-0.192164439,-0.088354785,-0.277472208,0.357825943,-0.67523,-0.812310552,-0.150948262,-0.681470012,-0.082873895,-0.241179479,-0.05229424,-0.338360597
E01003783,-0.999315442,-0.038004993,-0.134757368,-0.463377619,0.355977001,-0.738805816,-0.727688332,-0.111112586,-0.640907369,-0.072212593,-0.100639065,-0.253942521,-0.500700851
E01003702,-0.998457334,-0.439246205,-0.345633906,-0.544244751,-0.284430893,-0.580347554,-0.552996753,-0.329333595,-0.582455086,-0.140297878,-0.089152937,0.007701455,-0.378747089
E01003782,-0.999227913,-0.212832188,-0.049824373,-0.232809003,0.494991023,-0.728981869,-0.751952225,-0.081248447,-0.647668631,0.041547741,-0.057404521,-0.090828638,-0.315708857
E01003703,-0.988492736,-0.388749615,-0.423079579,-0.485579061,-0.267228246,-0.506936469,-0.635742644,-0.14345217,-0.673069663,-0.119785112,-0.115500572,-0.106554143,-0.393445162
E01003700,-0.998431388,-0.506105732,-0.345017522,-0.48758276,-0.198011564,-0.531455931,-0.547447453,-0.134493558,-0.583161778,-0.097768073,-0.139144175,-0.111894504,-0.411536437
E01003781,-0.98284981,-0.152829569,-0.250836537,-0.43102516,0.248577704,-0.750530025,-0.780423472,-0.155677242,-0.566740681,-0.013943302,-0.128201486,-0.058110966,-0.368608399
E01003780,-0.998981405,-0.424417257,-0.608996372,-0.395133077,-0.057396594,-0.638279857,-0.780925321,-0.167668704,-0.672510238,-0.180936193,-0.184439284,0.044191647,-0.362051375
E01003701,-0.998992441,-0.371178029,-0.283230373,-0.424452082,0.021000493,-0.656669323,-0.581715964,-0.296929619,-0.684283895,-0.050560024,-0.032167749,-0.30309886,-0.558391376
E01003708,-0.998834331,-0.436642721,-0.229100856,-0.565164168,-0.224769196,-0.384508677,-0.694750568,-0.278433412,-0.706612578,-0.098050377,-0.106379499,-0.081032834,-0.343281657
E01003789,-0.998966046,-0.134851157,-0.601282191,-0.44341173,-0.256006207,-0.544989701,-0.735801486,-0.146739407,-0.644600885,-0.070692355,-0.120772989,-0.060903736,-0.291258037
E01003788,-0.999421945,-0.113503438,-0.17073462,-0.414858021,0.483115362,-0.812354295,-0.813959025,-0.111212024,-0.664008351,-0.018593302,-0.183910647,-0.04680424,-0.341581253
E01003709,-0.998880749,-0.561185902,-0.328191079,-0.387636698,-0.119251975,-0.572110728,-0.685900316,-0.287972665,-0.695478278,-0.187673902,-0.1468505,-0.052500231,-0.329940707
E01003666,-0.99904642,-0.229647579,-0.127962781,-0.601936179,-0.209429605,-0.605340473,-0.659859517,-0.056017706,-0.641888887,-0.061014414,-0.162326904,-0.243648206,-0.324812712
E01003664,-0.999120853,-0.48488458,-0.160767288,-0.368877296,-0.339041803,-0.641486185,-0.657176505,-0.219315133,-0.718213953,-0.064603075,-0.233948935,-0.192237623,-0.287011587
E01003665,-0.999118138,-0.547633893,-0.192647111,-0.371493435,-0.27387023,-0.668541621,-0.752269408,-0.183523877,-0.711743361,-0.158214279,-0.246999821,-0.135797652,-0.325983911
E01003662,-0.999217861,-0.260926194,-0.14925751,-0.472826268,-0.156966143,-0.660313317,-0.653372004,-0.20661972,-0.70391129,0.011945687,-0.108904503,-0.255687589,-0.399890881
E01003663,-0.998698059,-0.590309585,-0.247158399,-0.380971129,-0.297952537,-0.461794768,-0.733608066,-0.311791928,-0.661257143,-0.156638208,-0.162046536,-0.131416925,-0.381088537
E01003660,-0.998878931,-0.451523617,-0.473292633,-0.512567178,-0.42973643,-0.694706474,-0.532900984,-0.356333558,-0.705035087,-0.114827089,-0.177712561,-0.205791413,-0.326528209
E01003661,-0.998695756,-0.455150566,-0.149915701,-0.333615843,-0.219666422,-0.663838308,-0.637149401,-0.243526713,-0.570663612,-0.127055848,-0.186483145,-0.168452692,-0.367590377
E01003668,-0.998987355,-0.030898916,-0.590685891,-0.468914058,-0.321789962,-0.509256245,-0.592372234,-0.183767416,-0.662958249,-0.108950214,-0.151553913,-0.097515525,-0.424933541
E01003669,-0.999050558,-0.237663474,-0.610300099,-0.504944884,-0.459276254,-0.6113586,-0.735525619,-0.163065553,-0.68104343,-0.128606976,-0.226189621,-0.153673256,-0.338682531
E01003646,-0.999288828,-0.185060408,-0.098111689,-0.190347391,0.126010655,-0.734533704,-0.622584823,-0.257964267,-0.683241373,0.046093233,-0.031580188,-0.308078994,-0.369661164
E01003647,-0.982664993,-0.216853189,-0.218237742,-0.273738695,0.1871409,-0.730579234,-0.611994537,-0.205357549,-0.61460075,-0.023366185,-0.167902824,0.054713768,-0.36843936
E01003644,-0.999134207,-0.406832783,-0.203993002,-0.283930633,0.154014949,-0.773207054,-0.759769779,-0.170639568,-0.66075224,-0.120745932,-0.206585165,0.049493617,-0.334755042
E01003645,-0.999067895,-0.109922524,-0.154526421,-0.486195786,0.173794329,-0.722156472,-0.494473551,0.145483248,-0.646820137,-0.161282804,-0.045843082,-0.133860807,-0.281414462
E01003642,-0.999054645,-0.372393716,-0.198651076,-0.403257208,-0.009763765,-0.497475344,-0.614610103,-0.198875318,-0.696671927,-0.064452621,-0.143860384,-0.04859605,-0.338254706
E01003643,-0.999009896,-0.442521894,-0.286511452,-0.387330457,0.097413873,-0.567701697,-0.692272347,-0.232938838,-0.690899141,-0.128676195,-0.189274067,0.016148304,-0.354354544
E01003640,-0.998929208,-0.437360948,-0.300716954,-0.466165434,-0.029041534,-0.655717144,-0.710186653,-0.13587097,-0.681270572,-0.127539376,-0.116303716,-0.077625165,-0.327856642
E01003641,-0.979578635,-0.358820256,-0.193946223,-0.362538344,0.094027627,-0.669003901,-0.60617031,-0.047250046,-0.607949151,-0.139906168,-0.180564231,-0.150218602,-0.41430674
E01003648,-0.998843943,-0.527618617,-0.44706913,-0.291124869,-0.152671194,-0.577233218,-0.696630096,-0.258103627,-0.68139976,-0.17077408,-0.140884152,0.017051971,-0.356157957
E01003649,-0.999142483,-0.386943089,-0.255147881,-0.240052908,-0.062484985,-0.657755718,-0.70349863,-0.20911345,-0.691440057,-0.120097717,-0.184290884,-0.021412423,-0.37615783
E01003816,-0.998455077,-0.292098168,-0.728338238,-0.413414123,-0.318816807,-0.121274934,-0.867376829,0.031702383,-0.602020313,0.04491562,-0.063242412,-0.177781364,-0.357781653
E01003897,-0.987274349,0.184657431,-0.648722722,-0.516461914,-0.453846725,-0.719488443,-0.640311896,-0.269182754,-0.658301654,-0.058528808,-0.13285387,-0.257927174,-0.3604827
E01003817,-0.998432028,-0.145729155,-0.618669805,-0.451882675,-0.261894052,-0.302600505,-0.653874116,-0.254197687,-0.574260535,-0.067475675,0.114747682,-0.346640366,-0.506616317
E01003896,-0.814710051,0.234051521,-0.668233311,-0.469928404,-0.316018522,-0.756653591,-0.450370527,-0.251986191,-0.675124805,0.030204932,-0.002046861,-0.658859667,-0.639539442
E01003814,-0.998749683,-0.178800257,-0.695276947,-0.451742607,-0.46960235,-0.43210337,-0.752121969,-0.202783688,-0.640232119,-0.110982547,-0.108672023,-0.122742312,-0.334544137
E01003895,-0.985950268,-0.000376131,-0.661832646,-0.47241359,-0.486906258,-0.621910385,-0.795627109,-0.233836286,-0.615462143,-0.101881848,-0.066907804,-0.124629347,-0.323617561
E01003815,-0.998895745,-0.114462552,-0.544341467,-0.522020729,-0.398592084,-0.646893623,-0.575646344,-0.288037693,-0.638890988,-0.010262806,-0.022564356,-0.462361694,-0.418854534
E01003894,-0.999178943,0.184129325,-0.733076796,-0.479110456,-0.440365033,-0.645498791,-0.867447086,-0.187870891,-0.625078442,-0.114383614,-0.116473466,-0.040175872,-0.33222636
E01003812,-0.99903016,-0.116921393,-0.596988411,-0.491867368,-0.429743016,-0.694501562,-0.645237104,-0.225054034,-0.659790525,-0.069918715,-0.133531366,-0.362390269,-0.396309105
E01003893,-0.829412717,0.164277279,-0.702709671,-0.458118876,-0.323681663,-0.600051191,-0.75501794,-0.290629035,-0.621321687,-0.070036213,0.0633446,-0.333802666,-0.552564324
E01003892,-0.99908988,0.17038492,-0.707563606,-0.479776452,-0.352399962,-0.539238919,-0.883502344,-0.202336513,-0.627161587,-0.186862948,-0.102738012,0.041088626,-0.395903105
E01003813,-0.982971358,-0.36476774,-0.764048896,-0.388271755,-0.518375149,-0.408275364,-0.788704016,-0.09093586,-0.646784111,-0.070284022,-0.164907119,-0.173247753,-0.341396809
E01003810,-0.998933893,-0.270900211,-0.650653117,-0.467467099,-0.520363498,-0.622220335,-0.698585806,-0.196534358,-0.667020871,-0.13008781,-0.207588321,-0.18030927,-0.299167514
E01003891,-0.987057891,-0.071602068,-0.712312321,-0.435018263,-0.514387986,-0.538720173,-0.634189927,-0.114658547,-0.636088599,-0.184586079,-0.081967006,-0.131263139,-0.349913567
E01003811,-0.983285647,-0.139443764,-0.682083527,-0.459876797,-0.532013118,-0.739462645,-0.789026515,-0.196707443,-0.651355835,-0.19618423,-0.170572684,-0.017640835,-0.324937684
E01003890,-0.99897531,-0.093094532,-0.676390753,-0.445685865,-0.488007121,-0.595839976,-0.67295895,-0.165172309,-0.655026997,-0.075716133,-0.164195835,-0.185853435,-0.355009309
E01003818,-0.998784797,-0.200692416,-0.536951199,-0.562903168,-0.376180532,-0.406222732,-0.656499281,-0.227248257,-0.644534824,-0.271367505,-0.193960993,-0.141995231,-0.324919532
E01003899,-0.998974814,-0.137829723,-0.643797506,-0.466023363,-0.46758345,-0.617620143,-0.639581408,-0.209665564,-0.664038922,-0.124659157,-0.153782745,-0.106612918,-0.255966922
E01003898,-0.998939276,-0.049767311,-0.676309549,-0.483752199,-0.512119328,-0.707607185,-0.767219462,-0.263302959,-0.599422533,-0.151556542,-0.172122738,-0.138701358,-0.409750842
E01003819,-0.998692961,-0.272497241,-0.356656209,-0.594319741,-0.423639673,-0.387452236,-0.608459447,-0.3651815,-0.662027456,-0.184156166,0.012710698,-0.123242658,-0.363723799
E01003906,-0.998767877,-0.391538487,-0.528370287,-0.51488533,-0.3901704,-0.503842977,-0.704885299,-0.302506524,-0.670731916,-0.173678815,-0.130165174,-0.129501573,-0.369876173
E01003907,-0.99880063,-0.351195842,-0.326191011,-0.534342259,-0.348555745,-0.45339614,-0.562245552,-0.150010364,-0.666881876,-0.269229171,-0.12123307,-0.218147344,-0.327015029
E01003904,-0.998960517,-0.136863902,-0.544104163,-0.532738466,-0.483903832,-0.618008904,-0.696159022,-0.273307932,-0.645551511,-0.131905775,-0.150932087,-0.052487927,-0.321557353
E01003905,-0.99875145,-0.222150461,-0.555633411,-0.488018434,-0.26817074,-0.653028345,-0.35651919,-0.372617453,-0.65869715,0.042079252,0.109934349,-0.250886725,-0.015324119
E01003902,-0.999003826,-0.372277769,-0.547174147,-0.537272426,-0.461596803,-0.646802445,-0.701464131,-0.308090809,-0.69823388,-0.20895188,-0.209005216,-0.082165665,-0.313027988
E01003903,-0.98140006,-0.429037617,-0.442199798,-0.510448816,-0.34641849,-0.503043254,-0.640541085,-0.329030661,-0.69293324,-0.150444576,-0.143438626,-0.138629271,-0.327913025
E01003900,-0.998846314,-0.291622311,-0.430499226,-0.509250104,-0.338885614,-0.440525179,-0.639773268,-0.400032134,-0.670185533,-0.187656234,-0.061159263,-0.171583274,-0.34993841
E01003901,-0.998698715,-0.388417985,-0.569463948,-0.507784225,-0.492134105,-0.663620562,-0.694539403,-0.26642318,-0.603668352,-0.227841139,-0.230140028,-0.081311704,-0.333008872
E01003908,-0.998860235,-0.402327262,-0.588806038,-0.459018701,-0.281846202,-0.476566317,-0.590620636,-0.270320337,-0.687551157,-0.119485149,-0.198408564,-0.198172501,-0.32667882
E01003909,-0.998886122,-0.267320267,-0.573113546,-0.49695122,-0.281384231,-0.596257828,-0.536473216,-0.311264254,-0.676343774,-0.01241269,-0.019211789,-0.558944062,-0.587019934
E01003866,-0.999081341,-0.008221102,-0.739338031,-0.462887804,-0.498256204,-0.670491675,-0.893930384,-0.217407793,-0.637845499,-0.149098354,-0.106195348,-0.0137424,-0.318778579
E01003867,-0.998925486,-0.218031015,-0.594641752,-0.48602554,-0.317930812,-0.510851602,-0.650070291,-0.207988178,-0.66586225,-0.159666405,-0.188031446,-0.066281157,-0.330609128
E01003864,-0.999039766,0.073940995,-0.713940246,-0.477586306,-0.425143661,-0.561598984,-0.868585912,-0.146255631,-0.635174753,-0.135296495,-0.138046351,-0.022392398,-0.39494682
E01003865,-0.999041287,-0.082445526,-0.548542259,-0.53678867,-0.409763278,-0.522592113,-0.728088966,-0.314311066,-0.658315182,-0.18833637,-0.095636881,0.005139344,-0.347551159
E01003862,-0.999058783,0.007696586,-0.517723426,-0.520006121,-0.384379569,-0.468655376,-0.77385434,-0.291642137,-0.656385271,-0.194078816,-0.103775318,-0.011738288,-0.358117113
E01003863,-0.998916048,-0.076897413,-0.509211021,-0.525805466,-0.479461209,-0.410782363,-0.775126669,-0.335992791,-0.643224671,-0.163128967,0.008829229,-0.040445417,-0.310579421
E01003860,-0.999011637,0.22898696,-0.7132301,-0.48027694,-0.387977698,-0.688500826,-0.738685685,-0.284441894,-0.572276239,-0.070474495,-0.046638026,-0.159266503,-0.416359597
E01003861,-0.999170442,0.238500334,-0.616451927,-0.529401978,-0.435135285,-0.65898579,-0.706651802,-0.147283157,-0.632785611,-0.179988924,-0.088604461,-0.027336493,-0.357713587
E01003868,-0.999235988,0.206764011,-0.710289585,-0.47358779,-0.420545912,-0.751720213,-0.804573119,-0.273957212,-0.627624784,-0.101898389,-0.002196464,-0.253231205,-0.533233375
E01003869,-0.998760217,0.011985519,-0.722046642,-0.418867071,-0.392693849,-0.426967757,-0.676618265,0.047916305,-0.613780466,-0.034123969,-0.09969918,-0.094592552,-0.321556734
E01003846,-0.998836173,-0.128217719,-0.79239774,-0.414209724,-0.388047651,-0.421949942,-0.91251388,-0.063661082,-0.604886515,-0.117973613,-0.187926978,-0.036563827,-0.387089352
E01003847,-0.998847931,0.177581838,-0.713226324,-0.463194277,-0.310485282,-0.498378649,-0.649697158,-0.229350515,-0.595852583,-0.058772137,-0.014125655,-0.218593598,-0.380372196
E01003844,-0.998716687,-0.51062914,-0.621354122,-0.435399923,-0.401766398,-0.503919088,-0.584976891,-0.275205402,-0.683148359,-0.184033883,-0.165970084,-0.175124736,-0.360735654
E01003845,-0.998578047,-0.634483773,-0.5176125,-0.469339469,-0.28165881,-0.508652075,-0.608518546,-0.337475864,-0.669427064,-0.227769305,-0.173702207,-0.141628605,-0.375953436
E01003842,-0.998629885,-0.513092304,-0.434361487,-0.54125143,-0.458904265,-0.492658116,-0.626010395,-0.358874351,-0.638317902,-0.22102052,-0.162557272,-0.1194063,-0.373722623
E01003843,-0.998663509,-0.475545238,-0.350342188,-0.504504294,-0.152316353,-0.421299565,-0.521955334,-0.139701211,-0.671924761,-0.248161338,-0.144283327,-0.162991213,-0.379835348
E01003840,-0.998846167,-0.397946122,-0.406464378,-0.501845219,0.070519106,-0.51250808,-0.661859929,-0.177430647,-0.650487296,-0.084006308,-0.189128676,-0.10000349,-0.370189067
E01003841,-0.998896539,-0.296462483,-0.210648301,-0.518005485,-0.269158194,-0.436815387,-0.614396155,-0.249203984,-0.675674899,-0.127782909,-0.067308437,-0.22944509,-0.440319639
E01003848,-0.986936493,0.044130928,-0.61056721,-0.509858381,-0.442890731,-0.694229206,-0.811980766,-0.214996195,-0.648028913,-0.176538798,-0.147055213,-0.093661779,-0.38172104
E01003849,-0.998940191,-0.037011153,-0.749263331,-0.425676761,-0.399649956,-0.55270426,-0.844718246,-0.169585877,-0.624534402,-0.138202863,-0.100931142,-0.020088966,-0.399920582
E01003826,-0.998590831,-0.386473418,-0.435895776,-0.561625914,-0.500550551,-0.446194544,-0.725674399,-0.308052108,-0.633993217,-0.185625938,-0.037066717,-0.140115519,-0.390206517
E01003827,-0.986597797,-0.105376365,-0.571065988,-0.512131584,-0.478698563,-0.635384004,-0.500874445,-0.221926792,-0.637397323,-0.080580766,-0.075351349,-0.400512173,-0.466142135
E01003824,-0.983056626,-0.344011926,-0.755297575,-0.384371751,-0.392914319,-0.3332653,-0.757376523,-0.046922232,-0.624614408,-0.03875497,-0.081305811,-0.183143936,-0.374546244
E01003825,-0.998656982,-0.395918969,-0.580044544,-0.502612477,-0.470843091,-0.569367609,-0.606547296,-0.230607735,-0.640089596,-0.263834914,-0.089778335,-0.174964564,-0.35139539
E01003822,-0.998142744,-0.535916253,-0.826390525,-0.315706131,-0.387514121,-0.068357679,-0.800390602,0.25691511,-0.597083161,0.038431283,-0.120275761,-0.130960542,-0.385113676
E01003823,-0.032582535,0.045209512,-0.666530472,-0.396895317,-0.293592983,-0.523086317,-0.657937775,-0.133471403,-0.790726277,0.103299166,-0.028258173,-0.278593616,-0.262632288
