GeographyCode,KS101EW0008,KS101EW0001,KS102EW0036,KS102EW0037,KS102EW0038,KS201EW0020,KS201EW0021,KS201EW0022,KS201EW0023,KS201EW0024,KS201EW0025,KS201EW0026,KS201EW0027,KS201EW0028,KS201EW0029,KS201EW0030,KS201EW0031,KS201EW0032,KS201EW0033,KS201EW0034,KS201EW0035,KS201EW0036,KS201EW0037,KS401EW0020,KS401EW0021,KS401EW0022,KS401EW0023,KS401EW0024,KS401EW0025,KS401EW0026,KS402EW0010,KS402EW0011,KS402EW0012,KS402EW0013,KS402EW0014,KS402EW0015,KS402EW0016,KS402EW0017,KS501EW0014,KS501EW0015,KS501EW0016,KS501EW0017,KS501EW0018,KS501EW0019,KS501EW0020,KS608EW0011,KS608EW0012,KS608EW0013,KS608EW0014,KS608EW0015,KS608EW0016,KS608EW0017,KS608EW0018,KS608EW0019
E01001268,57.1,1736,21.88940092,62.73041475,15.38018433,37.44239631,5.529953917,0.115207373,16.12903226,0.921658986,0.115207373,1.785714286,1.440092166,8.582949309,4.493087558,0,0.921658986,6.739631336,2.188940092,3.052995392,1.209677419,5.184331797,4.147465438,11.69230769,63.23076923,4.769230769,14,4.153846154,2.153846154,0,39.74562798,38.95071542,0.158982512,1.589825119,1.271860095,15.89825119,0.79491256,1.589825119,20.42772861,10.98820059,12.46312684,2.581120944,9.587020649,31.4159292,12.53687316,8.816425121,18.59903382,12.92270531,12.56038647,14.61352657,7.971014493,6.280193237,6.642512077,11.5942029
E01001209,61.9,1712,23.30607477,66.29672896,10.39719626,61.03971963,3.563084112,0,15.01168224,0.759345794,0.35046729,1.985981308,1.518691589,3.971962617,0.817757009,0,1.343457944,2.978971963,1.226635514,0.817757009,0.35046729,1.226635514,3.037383178,3.191489362,18.54103343,53.19148936,16.71732523,2.127659574,6.23100304,0,34.77588872,44.20401855,0,0.309119011,0.772797527,18.08346213,0.772797527,1.081916538,7.006854532,6.702208682,10.20563595,1.599390708,8.987052551,58.1873572,7.311500381,16.62921348,32.58426966,19.88764045,8.876404494,5.95505618,5.617977528,3.258426966,2.02247191,5.168539326
E01001211,94.5,1702,19.09518214,67.86133961,13.04347826,52.05640423,3.349001175,0,18.03760282,0.881316099,0.293772033,2.467685076,1.703877791,5.287896592,1.175088132,0.117508813,0.881316099,5.111633373,1.233842538,1.410105758,0.940070505,1.410105758,3.642773208,4.033379694,25.59109875,11.40472879,50.34770515,8.344923505,0.139082058,0.139082058,26.24113475,28.22695035,4.255319149,9.503546099,1.70212766,29.36170213,0.141843972,0.567375887,8.424110385,6.97167756,9.731299927,1.089324619,8.061002179,54.7567175,10.96586783,16.93363844,33.06636156,19.22196796,9.038901602,5.949656751,5.491990847,3.775743707,1.487414188,5.034324943
E01001279,58.2,1473,18.80515954,64.29056347,16.90427699,49.01561439,4.752206382,0,17.10794297,0.067888663,0.610997963,1.425661914,1.83299389,6.245756959,1.765105227,0.678886626,1.697216565,4.955872369,0.678886626,0.814663951,0.27155465,4.684317719,3.39443313,5.882352941,46.53979239,42.21453287,2.941176471,2.422145329,0,0,49.64539007,34.39716312,0.177304965,0.177304965,1.063829787,13.65248227,0.354609929,0.531914894,5.936454849,5.351170569,9.531772575,0.752508361,10.03344482,60.70234114,7.692307692,16.75900277,36.4265928,17.31301939,10.94182825,5.540166205,4.709141274,3.047091413,1.523545706,3.739612188
E01001281,55.6,1600,21.5625,60.1875,18.25,58.9375,4.8125,0.0625,14.875,0.375,0.3125,2.4375,1.625,5.3125,0.6875,0.3125,1.3125,3.125,1.1875,0.25,0.75,1.125,2.5,1.740506329,14.39873418,54.11392405,27.84810127,1.582278481,0.316455696,0,38.4,37.6,0.16,1.12,0.64,20.32,0.8,0.96,5.976095618,5.338645418,8.924302789,1.274900398,8.28685259,64.22310757,5.976095618,15.85518102,38.70162297,20.59925094,9.238451935,3.745318352,4.244694132,2.372034956,1.872659176,3.370786517
E01001217,82.3,1539,20.92267706,68.09616634,10.9811566,12.60558804,3.18388564,0,11.17608837,0.844704353,0.32488629,1.819363223,0.779727096,25.86094867,10.91617934,1.169590643,0.844704353,15.9194282,3.50877193,5.977907732,0.909681611,1.559454191,2.599090318,5.744680851,18.72340426,69.78723404,2.340425532,3.404255319,0,0,33.84615385,43.07692308,0.659340659,1.318681319,1.538461538,17.8021978,0.659340659,1.098901099,16.2695152,12.90057518,14.46179129,1.725554643,10.92851274,26.95152013,16.76253081,8.209959623,13.1897712,11.17092867,13.3243607,14.40107672,5.114401077,10.63257066,10.09421265,13.86271871
E01001259,55.8,1457,20.17844887,68.56554564,11.25600549,23.26698696,4.323953329,0.06863418,16.26630062,0.617707618,0.06863418,1.235415237,0.960878518,16.6781057,5.833905285,0.06863418,0.205902539,15.57995882,3.157172272,5.078929307,1.509951956,2.814001373,2.264927934,5.363984674,17.62452107,43.29501916,23.56321839,5.938697318,4.022988506,0.191570881,28.23529412,35.49019608,1.764705882,2.745098039,2.941176471,26.47058824,0.980392157,1.37254902,20.12037833,12.4677558,11.52192605,1.891659501,10.83404987,24.76354256,18.40068788,9.190672154,12.89437586,9.190672154,12.07133059,14.26611797,10.28806584,8.916323731,9.053497942,14.12894376
E01001291,99.1,1642,21.92448234,68.20950061,9.866017053,14.19001218,2.618757613,0.182704019,9.378806334,1.035322777,0.487210719,1.522533496,0.426309379,28.4409257,10.35322777,0.182704019,0.791717418,11.69305725,3.53227771,5.481120585,2.070645554,3.166869671,4.445797808,6.772908367,23.5059761,61.15537849,4.38247012,4.183266932,0,0,28.28282828,41.41414141,1.01010101,1.818181818,4.04040404,21.21212121,1.212121212,1.01010101,20.20280811,11.85647426,13.80655226,1.248049922,9.282371295,27.06708268,16.53666147,9.090909091,11.33069829,10.54018445,12.12121212,11.46245059,8.82740448,10.54018445,10.01317523,16.07378129
E01001292,91.6,1708,19.32084309,69.61358314,11.06557377,12.529274,4.039812646,0,11.94379391,1.697892272,1.639344262,1.170960187,0.819672131,27.86885246,8.782201405,0.526932084,0.468384075,10.42154567,3.220140515,5.444964871,2.576112412,2.517564403,4.332552693,6.614785992,17.3151751,70.42801556,1.945525292,3.696498054,0,0,37.1031746,37.3015873,0.793650794,0.992063492,1.587301587,18.84920635,1.587301587,1.785714286,16.18287373,9.941944848,11.8287373,2.104499274,12.33671988,26.92307692,20.68214804,8.343125734,14.33607521,10.22326675,12.69095182,12.69095182,7.05052879,10.693302,8.9306698,15.04112808
E01001293,109.6,1598,20.96370463,68.83604506,10.20025031,7.446808511,1.627033792,0,6.195244055,0.250312891,0.688360451,0.500625782,0.563204005,35.9824781,8.135168961,0.938673342,0.125156446,19.21151439,3.879849812,5.256570713,1.752190238,0.375469337,7.071339174,6.6,17.4,60,7.6,4.4,4,0,27.82426778,38.70292887,0.418410042,3.138075314,5.020920502,22.17573222,1.464435146,1.255230126,19.23990499,12.58907363,12.90577989,0.63341251,9.342834521,25.73238321,19.55661124,8.58652576,10.43593131,10.43593131,11.75693527,11.62483487,7.661822985,12.02113606,10.03963012,17.43725231
E01001196,77.1,1766,20.32842582,67.10079275,12.57078143,25.87768969,4.303510759,0.792751982,19.02604757,2.604756512,1.019252548,2.151755379,2.095130238,3.567383918,2.265005663,0.622876557,1.642129105,5.832389581,6.568516421,9.343148358,3.057757644,4.926387316,4.303510759,3.205128205,20.51282051,3.717948718,63.71794872,6.923076923,1.666666667,0.256410256,18.6351706,12.5984252,1.968503937,3.937007874,35.30183727,23.35958005,1.181102362,3.018372703,20.39800995,10.02132196,12.01137171,1.70575693,11.08742004,28.78464819,15.99147122,9.02872777,16.82626539,11.08071135,11.49110807,12.44870041,11.35430917,9.849521204,6.292749658,11.62790698
E01001238,69.7,2868,15.44630405,80.71827058,3.835425384,23.0125523,2.440725244,0.592747559,19.38633194,1.359832636,3.068340307,1.290097629,0.80195258,7.426778243,2.126917713,0.383542538,4.707112971,6.032078103,9.483960948,4.358437936,1.359832636,9.867503487,2.30125523,1.518602885,9.643128322,6.302201974,68.48899013,12.60440395,0.987091875,0.455580866,7.1197411,14.4012945,12.45954693,6.148867314,13.02588997,44.33656958,1.132686084,1.375404531,11.50515464,8.041237113,8.082474227,2.144329897,8.618556701,46.43298969,15.17525773,8.636644047,23.50400987,17.02652684,13.26341764,9.685379395,7.094386181,5.73719926,4.81184454,10.24059223
E01001239,37.1,1542,19.84435798,73.67055772,6.485084306,23.73540856,2.788586252,0.259403372,16.92607004,1.880674449,2.269779507,1.880674449,1.750972763,4.345006485,2.723735409,1.037613489,1.815823606,5.252918288,13.68352789,9.273670558,3.242542153,3.891050584,3.242542153,4.973357016,25.39964476,16.87388988,44.58259325,7.815275311,0.177619893,0.177619893,13.20072333,16.63652803,7.233273056,6.329113924,26.76311031,27.84810127,0.361663653,1.627486438,19.57928803,10.84142395,9.951456311,2.184466019,8.980582524,31.14886731,17.31391586,8.655126498,15.04660453,16.77762983,12.1171771,12.78295606,7.057256991,8.78828229,6.258322237,12.51664447
E01001246,13.5,1360,22.42647059,69.19117647,8.382352942,24.63235294,3.676470588,1.617647059,22.20588235,1.764705882,1.397058824,0.808823529,3.308823529,2.941176471,2.058823529,1.25,1.323529412,3.75,9.044117647,11.02941176,2.352941176,3.602941176,3.235294118,6.560636183,13.71769384,59.04572565,10.33797217,7.753479125,0.397614314,2.186878728,17.88617886,27.64227642,1.016260163,5.081300813,17.88617886,29.06504065,1.422764228,0,20.85308057,9.763033175,11.56398104,2.274881517,9.004739336,29.09952607,17.44075829,9.305760709,15.36189069,14.47562777,8.714918759,12.70310192,7.828655835,8.714918759,8.567208272,14.32791728
E01001247,19.1,2170,17.64976958,72.8110599,9.539170506,28.47926267,2.811059908,0.322580645,22.39631336,1.198156682,2.396313364,0.875576037,1.520737327,7.880184332,2.304147465,0.506912442,3.225806452,5.806451613,5.898617512,3.179723502,1.566820276,6.129032258,3.502304147,3.784570597,30.713246,37.55458515,18.92285298,7.860262009,0.873362445,0.291120815,28.33827893,19.73293769,0.741839763,5.786350148,2.522255193,39.31750742,1.632047478,1.928783383,14.54952434,8.505875769,8.44991606,1.902630106,8.841634024,35.47845551,22.27196419,8.703374778,20.1598579,14.12078153,13.32149201,14.20959147,5.328596803,6.394316163,4.618117229,13.14387211
E01001210,74.2,1679,22.69207862,62.77546158,14.5324598,27.03990471,3.216200119,0.178677784,14.41334127,1.727218582,0.833829661,1.667659321,1.786777844,6.90887433,1.965455628,0.238237046,0.833829661,11.97141155,8.993448481,5.658129839,3.752233472,3.692674211,5.122096486,1.88172043,18.01075269,4.97311828,73.65591398,1.209677419,0.134408602,0.134408602,12.02702703,13.78378378,1.756756757,47.7027027,7.702702703,13.24324324,0.405405405,3.378378378,27.42681048,10.55469954,10.32357473,1.926040062,10.16949153,25.88597843,13.71340524,10.01669449,15.69282137,11.68614357,12.85475793,9.849749583,9.015025042,11.85308848,7.178631052,11.85308848
E01001282,103.7,1557,22.41490045,63.13423251,14.45086705,35.32434168,3.917790623,0.064226076,19.46050096,2.183686577,1.156069364,1.348747592,1.091843288,4.367373154,3.018625562,0.321130379,0.834938985,7.835581246,5.394990366,4.238921002,2.761721259,3.211303789,3.468208092,3.4375,27.96875,38.75,28.28125,1.40625,0.15625,0,12.44019139,25.67783094,1.116427432,42.90271132,3.50877193,10.52631579,0.797448166,3.03030303,25.24834437,11.00993377,13.49337748,1.655629139,9.685430464,23.01324503,15.89403974,8.424336973,14.3525741,10.92043682,9.984399376,15.28861154,12.94851794,5.460218409,7.956318253,14.66458658
E01001283,61.2,1595,20.87774295,61.25391849,17.86833856,38.11912226,5.203761755,0,13.35423197,1.943573668,0.501567398,1.379310345,2.445141066,5.454545455,2.068965517,0,1.630094044,7.711598746,5.39184953,4.514106583,2.194357367,3.134796238,4.952978056,1.793103448,15.44827586,25.37931034,50.48275862,6.75862069,0.137931034,0,17.97752809,23.59550562,0.280898876,37.35955056,7.443820225,11.51685393,0.561797753,1.264044944,27.97147385,10.30110935,11.25198098,2.139461173,8.082408875,25.19809826,15.05546751,7.538461538,16.61538462,11.23076923,14,12,8.461538462,7.692307692,8.153846154,14.30769231
E01001285,79.3,1690,23.60946746,66.92307693,9.467455622,34.20118343,3.313609467,0.236686391,23.66863905,2.544378698,0.828402367,2.781065089,1.301775148,3.727810651,2.366863905,0.059171598,1.065088757,7.041420118,4.49704142,6.035502959,1.715976331,1.124260355,3.49112426,7.216494845,30.06872852,44.32989691,9.965635739,6.18556701,2.233676976,0,22.06405694,34.87544484,0.889679715,21.70818505,3.380782918,15.83629893,0.711743772,0.533807829,19.20991479,11.61890008,12.39349342,2.168861348,9.527498064,28.27265686,16.80867545,10.40100251,15.6641604,11.9047619,9.523809524,15.03759398,10.40100251,8.646616541,5.012531328,13.4085213
E01001286,78.4,1674,24.97013142,64.87455197,10.15531661,40.56152927,4.121863799,0.17921147,17.8614098,2.38948626,0.119474313,1.911589008,1.135005974,5.555555556,2.270011947,0.657108722,1.075268817,6.391875747,3.524492234,4.420549582,2.7479092,2.329749104,2.7479092,5.188679245,17.7672956,57.2327044,15.88050314,3.773584906,0.157232704,0,20.64516129,35.96774194,0.64516129,20.48387097,4.35483871,16.12903226,1.129032258,0.64516129,20.70063694,11.54458599,12.89808917,1.114649682,9.474522293,29.8566879,14.41082803,9.622886866,16.6449935,11.44343303,11.44343303,14.56436931,11.44343303,7.022106632,5.33159948,12.48374512
E01001287,155.9,1437,26.51356994,64.9269311,8.559498956,24.49547669,3.340292276,0,14.68336813,1.809324983,0.904662491,1.183020181,1.530967293,7.098121086,2.574808629,0.069589422,1.252609603,7.51565762,12.66527488,8.350730689,5.984690327,3.688239388,2.853166319,2.642276423,28.86178862,10.56910569,51.62601626,6.300813008,0,0,17.18426501,21.32505176,0,43.68530021,3.105590062,12.83643892,0.414078675,1.449275362,18.46590909,13.4469697,14.96212121,2.178030303,10.41666667,24.43181818,16.09848485,7.457627119,14.91525424,8.983050847,11.18644068,12.37288136,11.69491525,10,8.305084746,15.08474576
E01001294,63.8,1894,19.42977825,71.27771911,9.29250264,5.385427666,0.263991552,0.05279831,4.64625132,1.055966209,0.211193242,1.10876452,0.791974657,48.25765576,8.658922914,1.003167899,0.158394931,16.05068638,1.372756072,3.167898627,0.686378036,0.791974657,6.335797254,6.797853309,36.13595707,45.08050089,4.830053667,4.114490161,3.041144902,0,31.97026022,39.03345725,0.92936803,2.788104089,1.672862454,20.63197026,1.486988848,1.486988848,19.39711664,13.63040629,11.73001311,1.376146789,9.305373526,25.88466579,18.67627785,7.236842105,10.85526316,10.52631579,11.0745614,9.210526316,8.114035088,12.39035088,12.82894737,17.76315789
E01001295,114.1,1826,20.53669222,69.00328587,10.46002191,7.502738226,0.602409639,0,3.340635268,0.328587076,0.054764513,1.095290252,0.876232202,46.22124863,9.200438116,1.369112815,0.164293538,17.36035049,1.752464403,3.395399781,1.369112815,1.314348302,4.052573932,5.72519084,23.47328244,66.03053435,2.86259542,1.908396947,0,0,34.16506718,42.03454894,0.19193858,1.919385797,1.343570058,17.08253359,1.535508637,1.727447217,18.12543074,13.37008959,11.92281185,1.102687802,10.88904204,25.36181943,19.22811854,8.797327394,12.36080178,9.91091314,11.02449889,9.465478842,7.0155902,11.91536748,11.13585746,18.37416481
E01001296,93.6,1481,20.45914922,69.48008102,10.06076975,10.46590142,0.540175557,0,4.186360567,1.282916948,0.337609723,0.945307225,0.472653612,41.18838623,9.723160027,0.945307225,0.135043889,14.85482782,2.160702228,3.916272789,0.945307225,1.75557056,6.144496962,6.937799043,36.12440191,53.58851675,2.631578947,0.717703349,0,0,31.43564356,38.36633663,0.742574257,10.89108911,1.485148515,14.85148515,1.237623762,0.99009901,21.64685908,14.17657046,12.90322581,1.528013582,10.27164686,24.53310696,14.94057725,7.602339181,9.795321637,10.52631579,12.86549708,10.0877193,7.01754386,12.86549708,10.96491228,18.2748538
E01001297,72.4,1814,20.78280044,69.34950386,9.867695701,5.567805954,1.047409041,0,4.024255788,0.33076075,0.110253583,0.385887541,0.551267916,48.56670342,12.84454245,0.551267916,0.110253583,14.4983462,2.590959206,1.598676957,1.047409041,0.606394708,5.567805954,7.558139535,17.63565891,49.41860465,17.05426357,5.620155039,2.713178295,0,32.92929293,31.11111111,0.202020202,7.676767677,2.626262626,23.43434343,1.414141414,0.606060606,19.13709116,13.22199026,9.812108559,0.835073069,10.8559499,25.4697286,20.66805846,10.79478055,8.185053381,9.371293001,9.845788849,10.55753262,6.761565836,14.23487544,11.8623962,18.38671412
E01001298,110.3,1934,18.56256463,65.09824198,16.33919338,11.16856256,1.861427094,0,2.792140641,0.879007239,0.155118925,1.240951396,0.723888314,38.93485005,11.53050672,0.413650465,0.361944157,16.33919338,3.309203723,3.309203723,1.861427094,0.723888314,4.395036194,6.375227687,39.16211293,34.79052823,11.83970856,5.100182149,2.550091075,0.182149362,33.08128544,30.24574669,0,8.884688091,3.402646503,19.47069943,1.890359168,3.024574669,24.25396825,12.95238095,9.968253968,1.206349206,9.333333333,22.53968254,19.74603175,7.750952986,9.783989835,10.03811944,11.30876747,10.41931385,8.005082592,11.81702668,12.83354511,18.04320203
E01001204,94.4,1589,19.0685966,67.58967905,13.34172435,44.49339207,5.475141598,0,16.74008811,1.384518565,0.692259283,2.13971051,1.195720579,7.426054122,1.950912524,0.692259283,1.699181875,4.342353682,2.643171806,2.831969792,0.31466331,1.950912524,4.027690371,7.394957983,37.98319328,19.32773109,30.58823529,4.705882353,0,0,31.62393162,36.41025641,0.512820513,7.863247863,4.957264957,17.43589744,0.512820513,0.683760684,10.0311042,8.475894246,9.953343701,1.32192846,10.57542768,49.61119751,10.0311042,14.57286432,28.14070352,16.83417085,10.30150754,7.914572864,7.035175879,5.653266332,4.020100503,5.527638191
E01001205,63.3,1559,23.15586915,70.10904426,6.735086594,33.29057088,2.565747274,0,16.86978833,1.218729955,0.513149455,2.501603592,1.539448364,4.939063502,2.886465683,0.962155228,0.7055805,6.735086594,10.71199487,3.720333547,4.105195638,2.309172547,4.425914047,5.090311987,19.21182266,16.25615764,49.09688013,10.18062397,0,0.164203612,16.72240803,23.41137124,0.334448161,7.859531773,24.08026756,25.08361204,1.337792642,1.170568562,14.52420701,9.015025042,11.93656093,0.41736227,12.10350584,36.97829716,15.02504174,9.246088193,23.47083926,16.21621622,10.81081081,9.815078236,7.539118065,10.95305832,3.840682788,8.108108108
E01001206,114.4,1714,32.08868145,62.83547258,5.075845975,17.56126021,2.68378063,0,13.47724621,1.750291715,1.633605601,1.983663944,1.516919487,5.192532089,3.325554259,0.583430572,0.583430572,7.526254376,23.39556593,5.075845974,5.950991832,3.733955659,4.025670945,1.164725458,10.31613977,7.154742097,78.20299501,2.828618968,0.332778702,0,9.10652921,14.08934708,0.343642612,55.49828179,4.639175258,13.74570447,0.343642612,2.233676976,21.47766323,13.57388316,11.59793814,1.718213058,11.25429553,27.31958763,13.05841924,11.4490161,17.17352415,9.838998211,10.19677996,13.23792487,10.73345259,11.09123435,5.008944544,11.27012522
E01001207,98.4,1570,15.98726115,75.2866242,8.72611465,43.50318471,6.242038217,0,22.1656051,0.700636943,0.25477707,2.165605096,1.719745223,5.286624204,1.592356688,0.063694268,0.76433121,4.522292994,2.675159236,2.038216561,1.847133758,1.910828025,2.547770701,4.034582133,12.82420749,34.72622478,19.30835735,27.66570605,1.44092219,0,19.91017964,34.58083832,1.19760479,1.796407186,7.934131737,32.78443114,0.449101796,1.347305389,9.325246399,6.595905989,8.794541319,1.213040182,10.15921152,53.75284306,10.15921152,14.47916667,26.97916667,19.375,9.270833333,8.645833333,5.9375,4.479166667,3.333333333,7.5
E01001208,25.3,1366,24.8169839,60.761347,14.42166911,57.61346999,4.245973646,0,14.71449488,0.732064422,0.878477306,2.049780381,1.02489019,5.783308931,0.878477306,0,1.317715959,2.489019034,0.878477306,2.049780381,0.219619327,1.756954612,3.36749634,1.383399209,51.97628458,35.37549407,7.312252964,3.95256917,0,0,40.96385542,41.96787149,0.803212851,4.618473896,1.204819277,9.036144578,0.401606426,1.004016064,8.666017527,6.231742941,10.80817916,1.265822785,12.56085686,53.45666991,7.010710808,16.79873217,32.80507132,19.65134707,9.667194929,5.229793978,6.022187005,3.961965135,1.743264659,4.12044374
E01001212,58.4,1667,15.0569886,63.58728254,21.35572886,51.16976605,3.119376125,0,16.85662867,0.419916017,0.119976005,1.559688062,1.439712058,7.018596281,2.039592082,0.359928014,1.619676065,3.899220156,2.699460108,0.899820036,0.119976005,1.979604079,4.679064187,8.157524613,18.14345992,20.11251758,47.39803094,5.907172996,0.281293952,0,38.49493488,28.50940666,0.289435601,0.578871201,2.749638205,27.64109986,0.723589001,1.013024602,11.5819209,6.285310734,9.18079096,0.988700565,9.392655367,53.24858757,9.322033898,16.89785624,29.88650694,19.79823455,10.71878941,5.296343001,6.179066835,4.665825977,2.90037831,3.656998739
E01001222,126,2384,15.89765101,78.64932886,5.453020134,36.11577181,3.439597315,0,22.06375839,1.342281879,0.713087248,2.265100671,1.552013423,6.963087248,2.097315436,0.419463087,1.803691275,6.837248322,3.984899329,2.852348993,1.552013423,2.852348993,3.145973154,2.736318408,9.286898839,2.487562189,54.64344942,26.28524046,4.394693201,0.165837479,10.34782609,18.69565217,5.826086957,2.782608696,10.17391304,50.08695652,0.869565217,1.217391304,7.082294264,5.885286783,8.029925187,0.997506234,9.975062344,54.51371571,13.51620948,11.92787795,29.12621359,20.31900139,10.19417476,7.489597781,5.339805825,5.617198336,2.357836338,7.628294036
E01001224,67.6,1616,20.79207921,66.58415842,12.62376238,59.65346535,5.321782178,0,16.70792079,0.928217822,0.123762376,3.032178218,1.113861386,5.198019802,1.113861386,0,0.742574257,1.670792079,0.618811881,0.866336634,0.123762376,0.618811881,2.165841584,16.92307692,49.57264957,4.615384615,6.324786325,22.56410256,0,0,37.89473684,33.68421053,0.526315789,2.105263158,2.456140351,21.75438596,0.350877193,1.228070175,6.09375,4.140625,9.140625,0.9375,12.890625,61.25,5.546875,16.96750903,33.81468111,18.41155235,10.95066185,4.572803851,6.377858002,4.21179302,1.925391095,2.767749699
E01001226,67,1535,14.59283388,68.66449511,16.74267101,39.80456026,3.713355049,0,23.12703583,0.586319218,0.456026059,2.280130293,2.149837134,7.426710098,0.521172638,0.195439739,2.410423453,6.319218241,3.061889251,1.824104235,1.302931596,2.345276873,2.475570033,12.03438395,4.584527221,6.446991404,45.70200573,30.22922636,1.00286533,0,26.34730539,19.46107784,0.149700599,0.449101796,8.682634731,41.46706587,1.497005988,1.946107784,6.483600305,4.881769641,7.475209764,0.762776506,7.932875667,59.64912281,12.81464531,12.78106509,36.44970414,19.17159763,8.402366864,5.798816568,5.443786982,4.26035503,2.721893491,4.970414201
E01001227,87.6,1514,18.69220608,69.08850726,12.21928666,50.26420079,3.698811096,0,16.11624835,0.924702774,0.330250991,2.179656539,1.915455746,6.340819022,1.849405548,0.198150594,2.575957728,7.001321004,0.990752972,1.651254954,0.264200793,1.254953765,2.443857332,12.33766234,28.24675325,21.42857143,17.20779221,20.77922078,0,0,32.22591362,30.06644518,1.328903654,0.830564784,6.146179402,27.07641196,1.162790698,1.162790698,6.823720552,4.711616572,9.09829407,1.380991064,10.23558083,59.5450853,8.204711617,19.5,32.75,19.75,9.375,4.25,4.625,4.125,2,3.625
E01001228,68.1,1812,11.09271523,73.67549669,15.23178808,41.39072848,4.194260486,0.055187638,23.62030905,0.883002208,0.993377483,1.490066225,1.545253863,8.333333333,1.766004415,0.165562914,1.434878587,5.077262693,2.262693157,1.655629139,0.441501104,2.869757174,1.821192053,12.39368165,6.561360875,1.336573512,45.56500608,33.53584447,0.243013366,0.364520049,25.50505051,19.19191919,1.01010101,1.641414141,7.323232323,42.42424242,1.767676768,1.136363636,9.373060211,5.400372439,8.6902545,0.682805711,8.814400993,53.32091868,13.71818746,12.7638191,32.7638191,18.19095477,9.447236181,6.934673367,6.331658291,4.522613065,2.512562814,6.532663317
E01001221,61.5,1861,7.791509941,83.01988178,9.188608275,40.51585169,3.492745836,0,25.36270822,0.859752821,1.504567437,1.988178399,1.343363783,8.060182697,1.182160129,0.107469103,2.525523912,6.018269747,0.698549167,1.558301988,0.429876411,2.525523912,1.826974745,4.020100503,3.51758794,6.231155779,28.64321608,44.62311558,12.96482412,0,10.71428571,15.75630252,2.31092437,7.56302521,6.932773109,53.88655462,1.365546218,1.470588235,6.934731935,5.41958042,6.75990676,0.699300699,10.31468531,57.34265734,12.52913753,13.14553991,33.95931142,20.57902973,9.076682316,5.712050078,6.885758998,3.834115806,1.877934272,4.929577465
E01001223,67.9,1517,13.38167436,73.76400791,12.85431773,50.69215557,3.361898484,0.065919578,19.90771259,0.527356625,0.263678312,1.845748187,0.791034937,7.844429796,1.120632828,0.197758734,3.032300593,4.680290046,0.922874094,1.05471325,0.725115359,1.647989453,1.318391562,20.69486405,3.927492447,4.229607251,35.64954683,35.34743202,0.151057402,0,26.5940902,20.37325039,0.311041991,0.622083981,7.620528771,42.30171073,0.777604977,1.399688958,5.251141553,5.251141553,7.382039574,1.293759513,8.98021309,60.0456621,11.79604262,16.49874055,38.41309824,17.12846348,9.068010076,6.04534005,3.904282116,3.14861461,1.259445844,4.534005038
E01001225,76.4,1790,15.08379888,70.55865922,14.3575419,45.92178771,2.402234637,0.055865922,19.05027933,0.782122905,0.446927374,2.067039106,1.787709497,6.759776536,1.340782123,0.111731844,3.575418994,5.474860335,2.625698324,1.787709497,0.726256983,1.508379888,3.575418994,11.26927639,6.287069988,16.13285884,40.09489917,24.43653618,1.779359431,0,23.66790582,19.57868649,0,0.743494424,16.97645601,35.43990087,1.734820322,1.858736059,9.342105263,4.605263158,7.763157895,0.855263158,8.289473684,59.07894737,10.06578947,14.3006263,37.99582463,19.51983299,8.037578288,4.697286013,6.576200418,2.505219207,1.461377871,4.90605428
E01001235,58.2,1597,12.2730119,79.71195992,8.015028177,41.13963682,4.007514089,0,24.10770194,0.438321853,0.438321853,1.440200376,2.003757044,5.82341891,1.502817783,0,2.943018159,7.263619286,1.690670006,2.191609267,0.563556669,2.003757044,2.442078898,5.292479109,1.949860724,5.988857939,52.78551532,33.28690808,0.69637883,0,17.07670043,24.16787265,0.1447178,1.302460203,2.460202605,52.53256151,1.302460203,1.013024602,5.710206995,3.711634547,5.924339757,1.570306924,7.637401856,64.09707352,11.3490364,15.25096525,32.91505792,22.39382239,8.783783784,4.633204633,4.826254826,5.791505792,2.123552124,3.281853282
E01001236,113.5,1590,15.40880503,72.89308176,11.69811321,44.33962264,3.396226415,0,20.12578616,1.006289308,0.440251572,1.823899371,1.949685535,6.163522013,1.132075472,0.314465409,1.698113208,6.289308176,4.465408805,2.641509434,1.383647799,1.257861635,1.572327044,6.578947368,11.44736842,2.5,44.34210526,34.73684211,0.394736842,0,20.10796221,17.54385965,0,1.754385965,14.43994602,44.26450742,0.944669366,0.944669366,8.550185874,5.353159851,7.80669145,0.520446097,8.029739777,59.62825279,10.11152416,11.09877913,38.29078801,19.86681465,11.5427303,4.772475028,3.440621532,4.439511654,1.775804661,4.772475028
E01001273,41.7,1623,18.11460259,68.51509549,13.37030191,30.43746149,1.725200246,0.061614295,18.66913124,0.554528651,0.554528651,1.91004313,1.417128774,12.81577326,1.601971657,0.369685767,2.895871842,15.15711645,2.341343192,0.554528651,0.184842884,6.038200863,2.711028959,37.04292528,17.80604134,6.836248013,29.09379968,6.995230525,2.225755167,0,36.5159129,25.6281407,0.167504188,0.837520938,0.837520938,32.32830821,1.507537688,2.177554439,7.449209932,6.019563582,7.674943567,0.601956358,9.029345372,54.47705041,14.74793078,20.82294264,32.04488778,15.33665835,10.97256858,4.862842893,4.114713217,4.987531172,1.995012469,4.862842893
